ID_PENJUALAN,KODE_BARANG,NAMA_BARANG,QTY,HARGASATUAN,Utility
28973,0070712,STAR MILD HIJAU 16S,1.0,9000.0,9000.0
17376,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
30971,0200244,OKKY JELLY DRINK BLACK CURRANT,1.0,800.0,800.0
15822,0110014,INDOMIE SOTO MIE 70G,1.0,1150.0,1150.0
15822,0120289,ENERGEN KACANG HJ 30G/S,1.0,1000.0,1000.0
8905,0330002,AGUARIA 600ML 24 D 6000,1.0,1500.0,1500.0
8905,0330007,AGUARIA CUP 240ML,1.0,500.0,500.0
13677,0120348,MIZONE LYCHEE LEMON 500ML,1.0,3000.0,3000.0
40936,0080041,TEH SARIWANGI ASLI 25S,1.0,3500.0,3500.0
17377,0240134,PEPSODENT 190G,1.0,6000.0,6000.0
26906,006019,GULA PASIR 1KG,1.0,10500.0,10500.0
40936,0101252,REXONA TEENS MUSIC FAN25ML,1.0,5500.0,5500.0
40936,0130026,BLUE BAND 250G/TUB,1.0,8000.0,8000.0
11265,0280062,IYES BAWANG 80G,1.0,4900.0,4900.0
19653,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
40936,0070291,MODERN COTTON BUDS 100S BESAR,1.0,2500.0,2500.0
23966,0120203,FRESTEA FRUTCY LEM500ML,1.0,5000.0,5000.0
23966,0070727,ANEKA BOGA FLA KEJU,1.0,2500.1,2500.1
23966,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
39851,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
35438,0300093,BENDERA COKLAT 190ML/BTL,1.0,2500.0,2500.0
35438,0300094,BENDERA STRW 190ML/BTL,1.0,2500.0,2500.0
30972,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
36586,0120309,YAKULT,1.0,1300.032,1300.032
36586,4303534,KUSUMA NANAS 500ML,1.0,5000.0,5000.0
39851,4303471,WALLS CON CLAS CHO 110ML,1.0,5000.0,5000.0
37130,0070785,PLASTIK ROCKET 2 KG,1.0,3200.0,3200.0
21680,0330002,AGUARIA 600ML 24 D 6000,1.0,1409.5489,1409.5489
21680,0120348,MIZONE LYCHEE LEMON 500ML,1.0,3000.0,3000.0
21680,0210022,SAMPOERNA AMILD 16S,1.0,10000.32,10000.32
21680,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
21680,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
30458,0210055,MARLBORO LIGHTS MENTHOL20S,1.0,11000.0,11000.0
30458,0210016,PALL MALL FILTER MRH20S,1.0,6200.0,6200.0
32171,0210004,WISMILAK DIPLOMAT 12S,1.0,8550.0,8550.0
32171,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
17378,0070709,DJARUM BLACK MENTHOL,1.0,9500.0,9500.0
17378,016,KOREK TOKAI,1.0,2000.0,2000.0
23968,0120061,POCARI PET 350ML,1.0,4500.0,4500.0
27667,0080097,TORABIKA CAPPUCCINO25G,1.0,1250.0,1250.0
27667,0280125,QTELA BALADO 60G,1.0,3500.0,3500.0
23138,0280018,PIATTOS KEJU 14G,1.0,1000.0,1000.0
23138,0270044,CERELAC BERAS MERAH 120G,1.0,6200.0,6200.0
8908,0300147,INDOMILK COKLAT195ML,1.0,2500.0,2500.0
8908,0200025,YUPI ROLLETO MIX 12,1.0,500.0,500.0
15823,0070723,ANEKA BOGA DAGING AYAM,1.0,2000.0,2000.0
15823,0100600,GATSBY TALC 90G,1.0,5300.0,5300.0
23138,0200183,BOOM STRONG MINT STICK,1.0,1000.0,1000.0
23138,0100120,CITRA H&B LWHT BNG250ML,1.0,14000.0,14000.0
23138,0280014,SEA CRUNCH UDANG MP 40G,1.0,3500.0,3500.0
23138,0280028,ROLLER COASTER BBQ 70G,1.0,3651.1475,3651.1475
14081,430186,ROD'S MILD 16,1.0,5500.0,5500.0
14081,035039,LEM GLUKOL KECIL,1.0,1800.0,1800.0
14081,430227,SOS ZVIZDECA RAKETAS PRASKOM,1.0,4000.0,4000.0
23138,0070721,ANEKA BOGA ROTI SEMIR,1.0,9000.0,9000.0
23138,0290205,DOMESTOS NOMOS LAV  125G/5PSG,1.0,2300.0,2300.0
23138,0230060,WINGS PUTIH 500G,1.0,2000.0,2000.0
23138,0200197,NANO NANO KULIT JERUK,1.0,1349.9615,1349.9615
23138,0340042,WALLS MOO STICK 55G,1.0,2900.0,2900.0
34086,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
34086,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
44888,0210070,RED MILD 16S,1.0,6000.0,6000.0
35951,007813,MURNI RASA PILLOW KEJU,1.0,3900.0,3900.0
49091,0040352,NISSIN CRISPY CRACKERS 250G,1.0,6050.0,6050.0
49091,0080058,KAPAL API SPECIAL 65G/S,1.0,3500.0,3500.0
23970,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
46567,0190059,BAGUS WITH CASE,1.0,10200.0,10200.0
35441,0210030,DJARUM SUPER 12S,1.0,8650.0,8650.0
14083,0210068,NEO MILD 16S,1.0,6699.81,6699.81
26909,0120070,KIRANTI DATANG BLN 150ML,1.0,3500.0,3500.0
21681,0200060,VITA JELLY STRAW 195G,1.0,850.0,850.0
21681,034252,KAOS LENGKONG JAYA(1),1.0,16000.0,16000.0
30459,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
28975,0120348,MIZONE LYCHEE LEMON 500ML,1.0,3000.0,3000.0
28975,0070717,MOTHERLAND SOBEK SPECIAL,1.0,4999.95,4999.95
37131,4303553,GARUDA KCNG TELOR 20G,1.0,500.0,500.0
43617,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
14085,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
19655,4303271,TANGO WFR VANILA 10G,1.0,500.0,500.0
19655,0040179,"GERY CHOCOLATOS 13,5G",1.0,460.1917,460.1917
42253,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
32579,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
32579,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
43617,0080125,TEH SOSRO CELUP 30G/15S,1.0,2300.0,2300.0
48612,0120399,MOUNTEA JAMBU 190ML,1.0,800.0,800.0
41285,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
15825,0280166,GARUDA PILUS PEDAS22G,1.0,478.125,478.125
45174,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
37898,0210019,LUCKY STRIKE FILTER MERAH 20S,1.0,9300.0,9300.0
39852,0210031,DJARUM SUPER 16S,1.0,11100.0,11100.0
28976,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
43086,0210031,DJARUM SUPER 16S,1.0,11100.0,11100.0
35444,0070735,GAS 3KG,1.0,14000.0,14000.0
33557,0070723,ANEKA BOGA DAGING AYAM,1.0,2000.0,2000.0
21683,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
21683,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
14087,0180137,MOLTO ULTRA SKL BILAS300ML,1.0,8200.0,8200.0
30460,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
30460,0200196,NANO NANO BELIMBING,1.0,1349.9615,1349.9615
19656,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
19656,0200244,OKKY JELLY DRINK BLACK CURRANT,1.0,800.0,800.0
36587,0070709,DJARUM BLACK MENTHOL,1.0,9500.0,9500.0
34702,00430037,CITRA L WHT BENG 75 G,1.0,1500.0,1500.0
17379,0300077,BENDERA SKM COKLAT385G,1.0,6800.0,6800.0
17379,0240133,PEPSODENT 75G,1.0,3000.0,3000.0
28977,0070729,COCA COLA 1L,1.0,8500.0,8500.0
21685,0120309,YAKULT,1.0,1300.032,1300.032
14088,0070735,GAS 3KG,1.0,12999.99,12999.99
31188,0050044,INDOFOOD SMBL PEDAS140ML,1.0,4000.0,4000.0
31188,0300078,BENDERA OMELA 385G,1.0,5850.0,5850.0
26913,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
31188,006019,GULA PASIR 1KG,1.0,10500.0,10500.0
17380,0070315,SWEETY BABY DIAPERS L 10S,1.0,14700.0,14700.0
8909,0110058,MIE ABC SELERA PDS GULAI 70G,1.0,1049.99,1049.99
8909,0110048,MI GELAS KARI AYAM 32G,1.0,825.0,825.0
8909,0110024,MI GELAS AYAM BAWNG32G/S,1.0,825.0,825.0
8909,0080071,GOOD DAY CHOCOCINO20G/S,1.0,1000.0,1000.0
8909,0080068,GOOD DAY COOLIN 20G/S,1.0,1000.027,1000.027
28978,0210015,U MILD 16S,1.0,7000.0,7000.0
36587,4303595,MENTOS MINI ROLL,1.0,500.0,500.0
53174,0130022,FRAIS WELL 1L/REF,1.0,11300.0,11300.0
33558,0210070,RED MILD 16S,1.0,6200.0,6200.0
23971,0070620,GULA JAWA PER KG,1.0,1050.0,1050.0
48486,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
35446,4303581,MODERN KAPAS 110G,1.0,7000.0,7000.0
51270,0300119,ULTRA MILK COKLAT 125ML,1.0,1850.0,1850.0
17381,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
39853,0070786,PLASTIK KRESEK APOLO 57 KNG TGG,1.0,2280.0,2280.0
41287,0351003,GOLD TAPE ISOLASI,1.0,540.0,540.0
11270,0210066,BINTANG BUANA FILTER 12S,1.0,4800.0,4800.0
44889,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
32580,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
32580,4303436,JOY TEA HONEY LEMON 500ML,1.0,4000.0,4000.0
37899,0290137,HIT MAT CLASIC 18+3S,1.0,4200.0,4200.0
48274,0340013,WALLS CON ROYALE STRAW,1.0,6000.0,6000.0
44315,0100355,IZZI MIST SWEET 100ML,1.0,12500.0,12500.0
44315,0230090,DAIA BUNGA 900G,1.0,9500.0,9500.0
43618,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
36588,0340007,WALLS PADDLE SHAKYS150ML,1.0,6100.0,6100.0
35448,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
33559,0210030,DJARUM SUPER 12S,1.0,8650.0,8650.0
11272,034121,SANDL TNP MERK,1.0,5500.0,5500.0
13678,0070720,MOTHERLAND ROTI TAWAR,1.0,5999.76,5999.76
13678,0070613,MILTON STRAWBERRY,1.0,3200.0,3200.0
43461,0280338,TARO NET SEAWEED 40G,1.0,3500.0,3500.0
26915,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
19658,4303272,FORMULA STRONG 65G,1.0,2500.0,2500.0
19658,0260056,FORMULA TB SYSTEM H/MED,1.0,1999.977,1999.977
21689,0070735,GAS 3KG,1.0,12999.99,12999.99
21689,037067,DOP LAMP 10W,1.0,2000.0,2000.0
34091,0210011,SURYA SLIM MENTHOL 16S,1.0,9200.0,9200.0
11273,0240615,LUX WHITE GLAMOUR250ML/R,1.0,9600.0,9600.0
32581,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
17382,009,KLIP PLASTIK 8X5 =100 LBR,1.0,1638.75,1638.75
34091,0210005,WISMILAK KRETEK 12S,1.0,7300.0,7300.0
28980,0100150,PONDS OIL CNTRL SKN MTFYNG FF 20G,1.0,4900.0,4900.0
21690,0070746,PLASTIK APOLO 74,1.0,1700.0,1700.0
51270,0120266,FRUTAMIN STROWBERY200ML,1.0,850.0,850.0
48905,0200515,MILTON ORANGE 15G,1.0,3200.0,3200.0
26916,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
47117,0210023,SAMPOERNA AMILD MENTH16S,1.0,10200.0,10200.0
33560,0110011,INDOMIE AYAM BWNG 69G,1.0,1175.0,1175.0
35450,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
41289,016780,MAMY POKO PANTS XL 7,1.0,15800.0,15800.0
32173,006021,GULA PASIR 1/2 KG,1.0,5400.0,5400.0
17383,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
32173,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1650.0,1650.0
32173,0230002,RINSO ANTI NODA 56G/S,1.0,1000.0,1000.0
26081,0210067,BINTANG BUANA KRETEK 12S,1.0,4300.0,4300.0
23975,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
26081,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
26081,0210023,SAMPOERNA AMILD MENTH16S,1.0,10000.0,10000.0
26081,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
26081,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
26081,0070748,PERMEN,1.0,100.0,100.0
42255,0340066,WALLS PADDLE FRUITY ZAP,1.0,2700.0,2700.0
35953,4303298,INDOFOOD SAMBAL PEDAS SACHET 10G,1.0,1000.03,1000.03
26917,0210036,LA LIGHTS 16S,1.0,9400.0,9400.0
34092,4303490,TIP-X KENKO,1.0,2650.0,2650.0
35953,0280380,KATOM POLONG 80 G,1.0,2500.0,2500.0
8911,029204,DOMESTOS NOMOS PROTEC 5X25G,1.0,2100.0,2100.0
8911,0120072,KRATINGDAENG 150ML,1.0,3499.925,3499.925
8911,0210038,DJARUM BLACK 16S,1.0,9500.288,9500.288
19659,0120303,ABC JUICE JAMBU 250ML,1.0,3234.0,3234.0
19659,0290137,HIT MAT CLASIC 18+3S,1.0,4200.0,4200.0
17384,0080057,KAPAL API SPECIAL 30G/S,1.0,1800.01,1800.01
17384,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
47497,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
43088,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
39854,0120204,FRESTEA FRUTCY APL500ML,1.0,5000.0,5000.0
39854,0070328,NICE MULTI 200S,1.0,3000.0,3000.0
23977,0340042,WALLS MOO STICK 55G,1.0,2900.0,2900.0
28981,0130057,FORTUNE 1000L/R,1.0,9500.0,9500.0
26082,0210015,U MILD 16S,1.0,7000.0,7000.0
21692,006020,GULA PASIR 1/4KG,1.0,2499.9962,2499.9962
21692,0070620,GULA JAWA PER KG,1.0,1050.0,1050.0
34094,0340047,WALLS MOO ACTIVE 70ML,1.0,3500.0,3500.0
32583,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
32583,016,KOREK TOKAI,1.0,1500.0,1500.0
33561,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
23139,0070570,RONALEE ROTI,1.0,1500.0,1500.0
23139,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
23139,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
33561,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
36590,0290105,BAYGON BAKAR JUM TRAN5S,1.0,2700.0,2700.0
30462,0110036,SARIMI AYAM BAWANG 70G,1.0,1200.0,1200.0
19662,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
30462,0110011,INDOMIE AYAM BWNG 69G,1.0,1250.0,1250.0
30462,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
17385,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
21693,0070735,GAS 3KG,1.0,12999.99,12999.99
26918,012511,MIZONE APPLE GUAVA 500ML,1.0,3000.0,3000.0
26918,0200183,BOOM STRONG MINT STICK,1.0,1000.0,1000.0
19664,430091,TRENZ CHOCO NUT 20G,1.0,1000.0,1000.0
11275,0070735,GAS 3KG,1.0,12999.996,12999.996
11275,0210062,GUDANG GARAM PROFS 16S,1.0,9000.0,9000.0
11275,0240134,PEPSODENT 190G,1.0,6000.0,6000.0
11275,0120289,ENERGEN KACANG HJ 30G/S,1.0,1000.0,1000.0
15829,0330020,AQUA GALON 19L,1.0,10000.0,10000.0
15829,0110036,SARIMI AYAM BAWANG 70G,1.0,1149.96,1149.96
15829,0110001,MIE SEDAAP GORENG 91G,1.0,1313.445,1313.445
15829,0050034,ABC SAMBAL ASLI 140ML,1.0,3704.4,3704.4
15829,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
32175,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
40193,4303525,NICE TISSUE TRAVEL PACK 60'S,1.0,2000.0,2000.0
40193,0070264,NICE FACIAL T 200S,1.0,6200.0,6200.0
40193,4303612,SPRITE 250ML BTOL IMUT,1.0,4000.0,4000.0
19666,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
40193,0330002,AGUARIA 600ML 24 D 6000,1.0,1409.5489,1409.5489
43463,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
26083,0270027,DANCOW COKLAT 200G,1.0,13500.0,13500.0
26083,0270075,SGM 3 MADU 150GR,1.0,10500.49,10500.49
17387,0210009,GUDANG GARAM FILTER 12S,1.0,8315.9625,8315.9625
31189,0270027,DANCOW COKLAT 200G,1.0,13500.0,13500.0
30463,0210070,RED MILD 16S,1.0,6200.0,6200.0
34703,0040136,TRENZ PISANG KEJU 75G,1.0,3960.0,3960.0
33562,4303309,STATION SUSU STROBERI 66G,1.0,2750.0,2750.0
11276,0210066,BINTANG BUANA FILTER 12S,1.0,4800.0,4800.0
23140,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
17388,0070735,GAS 3KG,1.0,12999.99,12999.99
15831,0270075,SGM 3 MADU 150GR,1.0,10500.0,10500.0
36591,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
26084,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
19667,0070262,NICE BATHROOM T ROLL,1.0,2200.0,2200.0
19667,4303271,TANGO WFR VANILA 10G,1.0,500.0,500.0
11277,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
15833,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
21694,0100454,EMERON BL MANGIR105ML,1.0,2128.0,2128.0
21694,0120048,BUAVITA MINI MANGO125ML,1.0,1952.5,1952.5
21694,0120446,MILKUAT RS TUTI FRUTTI 70ML,1.0,1000.0,1000.0
26919,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
26919,0210011,SURYA SLIM MENTHOL 16S,1.0,9000.0,9000.0
48275,4303621,WALLS MAGNUM ALMOND 90ML,1.0,10000.0,10000.0
47120,0210023,SAMPOERNA AMILD MENTH16S,1.0,10200.0,10200.0
43745,0070753,PLASTIK ROCKET 1/2 KG,1.0,1700.0,1700.0
31190,430225,GUNTING GUNINDO KECIL,1.0,6500.0,6500.0
37900,004443,GERY CHOCO ROLL 2 RASA,1.0,500.0,500.0
19668,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
37900,0070757,GERY ODONUTS 12G,1.0,500.0,500.0
28983,006019,GULA PASIR 1KG,1.0,10500.0,10500.0
26085,0070601,ANEKA BOGA PISANG KEJU,1.0,2000.0,2000.0
8914,0290142,HIT NON STOP FRESH 45HARI,1.0,13600.0,13600.0
8914,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
33563,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
23141,430100,PLASTIK JOYO BOYO 2KG,1.0,3600.0,3600.0
34095,0300078,BENDERA OMELA 385G,1.0,5850.0,5850.0
42691,0070446,SOFTEX POLYBAG 10S,1.0,2700.0,2700.0
42691,0230151,BUKRIM 5000LEMON1000G,1.0,4700.0,4700.0
43462,0200034,BLASTER  X-TRA CHO180G,1.0,4350.0,4350.0
19670,0070735,GAS 3KG,1.0,12999.99,12999.99
15834,080012,ABC SQUASH JERUK 625ML,1.0,10500.0,10500.0
15834,0240148,CLOSE UP GREEN 65G,1.0,3700.0,3700.0
30465,0120319,M 150 MINUMAN ENERGI150ML,1.0,3000.0,3000.0
40194,0120077,YOU C1000 LEMON 140ML,1.0,4500.0,4500.0
31191,4303471,WALLS CON CLAS CHO 110ML,1.0,5000.0,5000.0
39857,0070743,RACUN PEMBASMI TIKUS,1.0,15000.0,15000.0
27668,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
27668,0190100,STELLA BOUGENVILE 70G,1.0,7925.0,7925.0
27668,0260043,FORMULA TB DSCVR EXTREM,1.0,6000.0,6000.0
23986,037006,PHILIPS S10,1.0,2500.0,2500.0
21696,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
21696,0040333,TANGO WAFFLE CRUNCHOX11.8G,1.0,500.0,500.0
23986,037008,CHIYODA FS-2 STARTER,1.0,1000.0,1000.0
27668,0230129,BUKRIM 5000 /550G,1.0,5000.0,5000.0
11278,0340009,WALLS FEAST VANILLA65ML,1.0,3000.0,3000.0
33564,0210066,BINTANG BUANA FILTER 12S,1.0,4750.0,4750.0
15835,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
15835,0080099,INDOCAFE COFFEE 3IN120G,1.0,848.8154,848.8154
21697,0120204,FRESTEA FRUTCY APL500ML,1.0,5000.0,5000.0
44316,0210049,DJI SAM SOE REFILL SUP PRE 12,1.0,13000.0,13000.0
23142,430155,SAMPOERNA PAS,1.0,5000.0,5000.0
23142,0210011,SURYA SLIM MENTHOL 16S,1.0,9000.0,9000.0
43090,0210022,SAMPOERNA AMILD 16S,1.0,10200.0,10200.0
32176,4303436,JOY TEA HONEY LEMON 500ML,1.0,4000.0,4000.0
23988,0120332,ISOTONIK PWRD GRAPE500ML,1.0,3500.0,3500.0
32176,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
32176,0200006,SUGUS MINT 30G,1.0,1782.0,1782.0
26086,0210064,SURYA PROMILD 16S,1.0,7300.091,7300.091
26086,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
40937,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
37901,000223,MARIMAS MANGGA MANALAGI 10'S,1.0,2900.0,2900.0
45797,0070720,MOTHERLAND ROTI TAWAR,1.0,6000.0,6000.0
45797,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
45797,014137,FLORA HTN TROPIS 100ML,1.0,10000.0,10000.0
51843,0070816,ADES 600ML,1.0,2500.0,2500.0
43619,0160363,CB NAT CARE PWD 200G,1.0,8850.0,8850.0
43619,0160227,JOHNSONS TOP TT WASH100ML,1.0,7500.0,7500.0
28984,0020029,BATERAI ALKALINE AA/2PC,1.0,7999.65,7999.65
26920,0260036,FORMULA TB TRENDY H/S SOFT,1.0,2000.0,2000.0
26920,0280125,QTELA BALADO 60G,1.0,3500.0,3500.0
27670,0210024,DJI SAM SOE KRETEK 12,1.0,9500.0,9500.0
26087,4303261,RUBIK KANTONG,1.0,3500.0,3500.0
44890,0210062,GUDANG GARAM PROFS 16S,1.0,9000.0,9000.0
33565,0210031,DJARUM SUPER 16S,1.0,11100.0,11100.0
32177,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
30466,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
14089,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
14089,0240700,LIFEBUOY SOAP MILDCARE 85G,1.0,1650.0,1650.0
14089,0230132,BUKRIM LEMON 155G/S,1.0,650.0,650.0
23990,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
23990,0070780,FRESTEA 220ML,1.0,2000.0,2000.0
44890,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
28985,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,8000.0,8000.0
19671,0070764,TARO NET COWBOY STEAK 40G,1.0,3450.0,3450.0
19671,4303269,TANGO WAFFLE CRUNCHOX 83G,1.0,3500.0,3500.0
19671,0120375,NU GREEN TEA MADU 330ML,1.0,3500.0,3500.0
19671,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
37466,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
35954,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
35954,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
23992,0210014,STAR MILD BIRU 16S,1.0,9000.0,9000.0
37466,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
37466,0040197,TRENZ HOT SPICY F53G,1.0,2970.0,2970.0
33566,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
26922,0230089,DAIA LEMON 77G/SCT,1.0,900.0,900.0
27674,0210036,LA LIGHTS 16S,1.0,9500.0,9500.0
27674,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
19672,013077,MINYAK GRG RESTO 225ML,1.0,2000.0,2000.0
34705,0330013,AQUA 330ML 24 D 5400,1.0,1200.0,1200.0
34705,0330003,AGUARIA 1500 ML 12 D 2400,1.0,2305.74,2305.74
34100,00200062,GILLETTE GOAL II,1.0,4000.0,4000.0
26089,0160008,CB GENT CARE PWD 50G,1.0,2500.0,2500.0
8915,0080051,TEH TJATOET ISTIMEWA80G,1.0,3600.0,3600.0
8915,0230011,SUNLIGHT LIME 200ML/R,1.0,2100.0,2100.0
8915,0300079,BENDERA KRIMER 45G/SCT,1.0,1000.0,1000.0
11279,0210036,LA LIGHTS 16S,1.0,9300.0,9300.0
11279,0300129,ULTRA MILK STRAW 125ML,1.0,1850.0,1850.0
23143,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
23143,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
15836,0120337,MIZONE ORANGE LIME 500ML,1.0,3000.0,3000.0
15836,0110001,MIE SEDAAP GORENG 91G,1.0,1313.445,1313.445
13679,0120058,YOU C1000 ORANGE 140ML,1.0,4500.0,4500.0
13679,0120072,KRATINGDAENG 150ML,1.0,3499.925,3499.925
13679,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
15836,0110011,INDOMIE AYAM BWNG 69G,1.0,1200.0,1200.0
35454,0280210,LEO KERIPIK KNTNG SAPI18G,1.0,1000.0,1000.0
35454,0280208,LEO KERIPIK KNTNG AYAM16G,1.0,1000.0,1000.0
8917,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
35454,0280167,GARUDA PILUS SAPI PNG20G,1.0,500.0,500.0
35454,0280261,GARUDA PILUS RUMPUT LAUT 19G,1.0,500.0,500.0
35454,0280166,GARUDA PILUS PEDAS22G,1.0,500.0,500.0
32178,0120142,SARI KACANG IJO 200ML,1.0,2100.0,2100.0
32178,0120519,PULPY ORANGE 350ML,1.0,5500.0,5500.0
38994,0280382,FRENCH FRISH 60G,1.0,3500.0,3500.0
38994,0280023,PIATTOS BARBEQUE 50G,1.0,4000.0,4000.0
27675,0210015,U MILD 16S,1.0,7000.0,7000.0
38994,0340008,WALLS FEAST CHOCO65ML,1.0,3000.0,3000.0
38994,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
38994,0120206,FRESTEA MELATI 500ML,1.0,5000.0,5000.0
38994,4303595,MENTOS MINI ROLL,1.0,500.0,500.0
8918,0080099,INDOCAFE COFFEE 3IN120G,1.0,849.964,849.964
15837,0070735,GAS 3KG,1.0,12999.99,12999.99
41294,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
30467,0080051,TEH TJATOET ISTIMEWA80G,1.0,3600.0,3600.0
17390,012511,MIZONE APPLE GUAVA 500ML,1.0,3000.0,3000.0
21700,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
21700,0280015,PIATTOS AYAM 14G,1.0,1000.0,1000.0
21700,0120222,CAP KAKI TIGA LP STRAW 320ML,1.0,5000.0,5000.0
53175,016,KOREK TOKAI,1.0,1500.0,1500.0
26923,0270064,SGM 1 ANANDA 150 G,1.0,11000.0,11000.0
